area,price
5360,788000
5580,640000
4880,388000
3620,360000
3620,692500
3200,425000
3200,645000
3160,340000
5680,713000
5100,430000
2950,280000
2940,215000
3360,306000
2220,299900
3320,534000
4310,1160000
4670,1170000
1780,199990
5280,946000
2520,295000
1840,475000
5440,750000
5710,1230000
2020,183500
2020,450000
2040,180000
6480,707000
1800,230000
2200,192500
3980,309000
3500,759000
8080,1120000
2500,462000
3640,229000
2150,399950
3460,325000
2340,512000
5820,410000
1940,210000
3730,325000
4150,685000
2140,488000
2900,247500
3180,489000
4150,725000
2740,199950
4530,670000
3080,275000
4740,1000000
2980,255000
4140,465000
2520,259000
4660,695000
3170,505000
2260,631500
2360,630500
5600,999000
3180,740000
3880,650000
3740,554000
5160,400000
2670,529941
2660,310000
2660,389000
5260,731781
2200,502501
3620,443000
3120,607000
7700,2150000
4030,585000
4860,1030000
3760,315000
2300,180000
2700,322500
3490,568500
5290,813000
5500,1090000
4200,424000
1340,235000
4240,740000
1520,415000
3300,432000
8290,1270000
2180,676500
1440,419000
4360,650000
2260,239000
3770,900000
3170,330000
3160,510000
6120,465000
5620,1700000
5100,490000
8580,2680000
6080,1000000
5060,469950
2600,536000
3580,244950
2420,575000
3680,361000
3600,650000
1860,230005
6500,293000
3940,445000
3080,280000
3220,520000
7800,780000
5320,625000
2880,239950
3380,335000
4240,612000
1660,200000
4810,345000
3960,520000
3990,855000
3380,567500
2420,208000
2760,452000
4820,555000
3970,519000
3700,474950
2950,419000
1720,390000
5240,539000
3990,569000
3700,611000
8080,760000
3880,732000
5640,1680000
6340,919950
3970,400000
6460,785000
4240,835000
2980,640500
4260,310000
2880,355000
3380,685000
2240,202500
4800,540000
3620,295000
2540,518000
2700,250000
3100,330000
2540,481000
4420,898000
5020,570000
4080,475000
3320,265000
3560,380000
5380,790000
5820,620000
5390,709050
2560,296500
4320,475000
3050,440000
1600,405000
1660,269500
3060,520000
2360,229500
3390,335000
6620,680000
5680,1390000
3900,740000
4280,270000
3970,510000
1940,300000
4710,1300000
3560,675000
6280,925850
2590,255500
5820,450000
2620,280000
4280,245000
2180,344950
2660,381000
8170,1950000
3820,1500000
3500,232603
3520,220000
3200,600000
2720,239000
3460,400000
8400,2180000
2020,350000
4800,562000
3080,380000
2220,511200
5040,680000
2210,350000
4080,410000
6060,1050000
2880,391265
6500,1410000
2620,575000
4240,316000
2100,165000
3380,850000
2040,210000
3040,325000
4780,682000
2800,430000
2730,325500
3650,385000
1340,435000
4840,550000
1860,400000
3340,503000
5600,676000
1880,180000
3280,234000
4440,734200
7320,920000
5140,1920000
2200,224000
4820,1400000
2640,185000
2940,554600
2460,268000
3790,675000
3920,620000
3080,396450
3300,565000
2920,410000
3510,1190000
4220,716125
2792,225000
5360,640000
2120,374000
2940,415000
5140,592500
2968,365000
3410,600000
5640,465000
2580,254999
4080,279000
5440,460000
2510,507000
3120,291000
1660,350000
1960,90000
3340,329000
7360,909000
1720,187000
2870,580000
3240,345000
4480,497000
2020,345000
3220,313500
5440,910000
3270,399950
2960,268000
3700,559000
3280,309000
3920,410000
2640,259000
5280,950000
2920,320000
3820,1150000
5240,394250
1400,315000
2280,480000
5500,556000
4960,450000
2070,420000
4640,890000
2740,295000
4300,410000
4500,308900
4440,1160000
4600,665000
2710,577000
5660,959000
2480,471000
4360,560000
5020,955000
11560,1240000
4100,579000
6440,335000
4540,485000
3680,552000
7640,950000
2790,203700
5810,412000
2700,237500
5170,866800
1860,425000
2380,200000
2660,280000
2400,140000
3530,370000
1970,550000
5790,1410000
5790,1510000
3060,510000
2320,351000
1760,210000
3980,449999
1900,137000
2020,270000
4920,540000
4150,565000
4860,940000
1660,385000
3540,400000
4060,365000
2120,353250
2040,455000
5900,475000
2880,571500
1930,441000
6150,810000
3760,550000
2600,736000
4380,375000
5060,717500
3360,581000
3020,629000
10420,3800000
2200,225000
3460,315000
2960,425000
2300,346500
3520,550000
3780,565000
5140,1000000
3460,400000
4540,724950
4100,623000
1300,295000
5560,700000
2460,482000
5460,770000
4960,310000
4820,720000
2360,355000
5200,512000
2800,303000
3330,299000
3320,285000
3920,680000
2160,285000
4610,707000
2740,690000
5720,872000
3450,290000
3020,425000
5320,925000
3540,340500
1840,365000
3380,725000
4330,811000
2080,299000
2440,287500
5330,879950
1520,135900
4940,1230000
3400,522500
3320,399500
2860,450000
3240,218000
2980,289999
2340,540000
2480,324950
4830,718500
5320,495000
4440,260000
2990,430000
5560,402500
5620,1420000
3270,275000
3530,250000
3120,665000
5300,425000
2720,760000
3300,447000
2360,205000
1600,191000
2860,350000
5710,789888
2200,443000
6190,695000
2760,560000
2220,550000
6720,850000
3630,352750
5780,550000
3500,774900
2020,250000
7560,962800
3760,299500
1600,250000
8680,745000
2120,279475
5060,450000
3240,307700
2950,665000
3780,375000
6720,420000
1260,148000
3960,707000
1830,399000
6840,570000
6880,853000
2600,400000
4080,615000
2500,463000
3250,600000
4080,429000
5610,980000
6380,359500
5140,715000
2400,240000
3180,455000
4160,610000
5480,675000
2500,283500
3410,235000
5100,827000
1720,353000
5620,747500
2080,341000
2320,182000
2940,250000
4020,655000
3320,405000
3120,390000
1780,275400
4240,791000
2920,424500
1960,430000
5160,865000
2500,163000
4710,920000
4550,1030000
3100,325000
4180,315000
2240,227000
3200,179000
1690,276000
5000,335000
3950,430000
3620,266490
4740,655000
2660,635500
3800,235000
5760,885000
2940,352500
2920,450000
10980,3640000
3810,1050000
2280,476000
3660,375000
6220,600600
4060,567000
3860,650000
3500,190000
6950,858000
1790,435500
4270,685000
3080,252000
4400,512500
3880,423800
2906,460000
3660,434000
3000,244000
2800,348125
4800,585000
2780,230000
3360,450000
2730,393000
2280,517000
2120,400000
6100,890000
1940,205950
2640,209000
3000,430000
3300,534000
4020,735000
5440,873000
3360,475000
3270,325000
5980,500000
3510,279000
2880,350000
6360,660000
3286,324950
3060,500000
2160,187300
5600,345600
3020,400000
5400,935000
3360,374000
2880,328000
2600,257500
3860,1000000
2780,216500
5520,1190000
6400,360000
2480,699999
3920,535000
4380,464950
7080,925000
4480,930000
4600,727500
3340,325000
5160,695000
4450,585000
3000,319000
3790,265000
3880,359000
3880,390000
1920,374500
3500,661000
3940,900000
3920,600000
10430,2000000
3240,512500
3540,229500
4640,589000
2660,539950
6840,640000
2240,218250
4430,675000
3720,338000
2040,231750
1440,199900
8920,1060000
3080,263000
2680,279950
2160,395000
3800,252500
10600,1150000
2740,205000
4600,654000
1920,200000
4380,700000
7980,2720000
2000,306000
3560,270000
5260,340000
4600,450000
5020,580000
3580,435000
5560,690000
4760,720000
3230,403000
2590,440000
2400,178500
3800,270000
1420,129888
2720,260000
5980,339950
3280,250000
5700,680000
4780,660000
7360,1230000
3660,550000
5140,675000
4630,981000
2300,168000
8520,1000000
2520,320000
6660,959000
3570,372000
3840,391500
2160,390000
1780,302000
2750,495000
3460,504500
4490,555000
5890,1550000
2980,550000
6640,1800000
2490,655000
6580,685000
3500,721000
5980,1520000
3240,365000
3240,458000
2300,280000
2940,628000
6880,781500
3300,295000
1500,435000
2420,300000
1760,208500
5360,930000
1720,316000
2620,249900
3320,675000
2880,447000
3020,675000
3680,546000
2620,310000
2160,190000
2640,650000
2870,585000
5820,1430000
5000,565000
2200,174900
2762,360000
1920,234000
6370,575000
4400,315000
2500,225000
4230,370000
2500,606000
2820,272500
2640,475000
3000,270000
4150,624000
3460,355000
1920,345000
4760,342000
2240,316000
5920,539950
2370,221347
3740,330000
3280,279000
4300,850000
3010,746000
1800,478000
4840,820000
5610,2160000
7700,820000
5470,887000
2720,159000
6470,824000
4540,812000
3500,242000
7100,625000
3940,399888
3340,289000
3720,400000
8920,1550000
2160,345000
2160,874950
3560,875000
5080,628990
3840,535000
3820,770126
4740,710000
2370,465000
4400,359000
1440,151000
5940,820000
1920,160000
2840,535000
3100,365000
6180,708000
2400,215000
8130,1950000
5140,390000
3060,570000
3000,383000
4980,370000
6080,454000
6330,1400000
3380,371000
2860,530000
3890,608000
2700,450000
6280,780000
4680,290000
2710,225000
6640,805000
4780,660000
2360,299000
2520,530000
3150,680000
3580,199900
2820,224000
2980,244000
2120,485000
4480,330000
2660,509000
4700,440000
2700,244000
2190,399700
3200,519000
3150,211000
5230,950000
3660,410000
4680,750000
1800,133400
3106,240000
3280,539000
6800,688000
2540,465000
4440,936000
6080,620000
2860,429950
3040,296475
2920,330000
3070,445000
4790,846000
3360,725000
5100,369000
3600,625000
4240,535000
3140,229950
2620,229999
5610,850000
6400,589900
3000,513000
2240,401000
2880,260000
4600,525000
3440,470000
2360,205000
3580,620000
2400,229000
2010,445000
2480,215000
3800,504975
4700,495000
2240,205000
2040,152275
3860,586000
5360,779950
5320,557000
3420,610000
2020,405000
4620,320000
1840,356000
4960,794500
3180,349000
5480,549000
1920,193000
3680,700000
4800,523000
4660,565000
5920,500000
6480,1450000
7660,710000
5500,333000
3400,580000
2700,289950
1420,375000
4680,505000
3100,324950
3920,490000
3540,630000
6580,595000
3250,872500
2760,490000
10160,1900000
2040,310000
2550,450000
3480,539000
7080,888550
2600,269950
580,142000
2620,300000
5410,780000
5320,545000
4240,278000
2400,342000
3800,190000
2020,387000
3700,279950
8100,550000
3520,439000
4840,774888
4602,480000
3820,835000
5920,1500000
3590,771000
3780,1230000
3510,600000
2590,305000
5300,1390000
2040,216500
1790,370000
3760,492650
2420,431200
3400,277500
2910,278000
2160,351000
7300,850000
2626,885000
3180,399950
2160,185000
4200,440000
7600,2400000
3860,299000
3040,299500
3080,420000
2780,234000
2310,540000
4700,649950
2320,330000
7000,840000
3960,370000
2500,410000
1540,257000
3240,350000
2240,380000
2300,344000
3180,488000
1690,465000
2830,229500
4840,445000
4240,246000
4390,545000
5120,518000
5240,565000
5520,445000
4350,968000
2730,725000
2860,315500
3480,487585
1880,246500
3500,819000
5060,349900
1880,267000
3300,480000
2390,525000
4140,578000
2760,345000
2180,499000
2780,425000
3680,268000
3200,240000
2580,147000
3890,500000
4880,1010000
7640,991500
4110,510000
8720,1980000
3080,484998
9320,1280000
3180,210000
2360,450000
3680,875000
3080,529950
2540,415000
4950,590000
2830,379950
1320,385000
4620,588000
1540,252500
4380,530000
2740,385000
3040,419000
1730,175000
2020,515000
4760,945000
3580,359900
4520,419950
2200,460000
3700,255000
3390,481000
3390,719521
8910,1080000
3620,334000
3800,675000
2730,556000
3680,900000
1800,400000
2940,724950
3600,321000
7440,1360000
2540,171000
10860,1360000
3900,323000
4380,491500
2400,226000
3560,580000
4640,640000
1840,619790
5400,383962
2240,373000
3070,541338
1560,254922
3840,575000
4770,650000
3480,269950
1560,270950
3960,495000
3420,794154
3020,340768
1800,375000
7340,820000
2120,555000
2140,312500
1900,450000
5900,739000
2470,320000
3180,235000
2580,275500
3380,564000
2680,263000
2794,257000
7500,725000
3400,300000
4500,328000
1680,187500
2200,400000
2870,515000
3760,1410000
2920,235000
4940,669000
2500,282000
2340,663000
3780,279900
3140,335000
6500,689000
3040,413100
4160,506950
2960,500000
7220,540000
4080,812000
7030,1200000
6460,370000
4080,338000
2980,185000
2160,450000
1800,451000
6420,785000
6520,850000
2480,235000
3520,1150000
2700,377500
5560,825500
5710,1060000
7780,880000
2880,413800
2400,504200
5586,421500
5940,855169
2290,380000
2960,580000
3740,377000
4950,329900
5900,921800
2820,529500
4480,363990
6460,834950
4200,399000
3872,338900
6240,419950
4140,493000
7400,650000
4260,456000
3160,425000
2980,348000
8360,1040000
2560,299000
6980,1260000
2600,155000
5460,319500
3660,274000
4680,429000
2820,267800
3860,369950
6056,480000
5570,440000
5160,839704
2860,535000
2040,290000
3300,370000
2120,405000
5240,499431
3660,275000
1796,320000
4140,425000
5720,1450000
3840,340000
2130,299900
8480,865950
6840,720000
4940,460000
3200,375000
1920,386180
3480,280000
5150,359000
7320,785000
2360,425000
6140,575000
3840,465000
8320,1850000
6552,720000
4200,390000
6860,2210000
6000,1050000
5860,915000
2600,562000
2290,349000
4620,375000
2720,479950
4040,319000
2540,325000
5580,505657
4640,340000
3500,250000
4060,349500
2350,290750
4940,715000
5040,689950
2680,425000
3140,657000
5380,359950
4950,319900
3430,532000
1680,291000
2750,675000
5880,885000
8340,1450000
7260,780000
6020,839950
4340,645000
3168,263000
2220,345000
4840,505000
2770,522500
4786,400000
2480,543000
4890,495000
5230,549995
4658,327555
5940,690000
5160,673000
4058,384435
6480,780000
5800,1380000
6440,950968
2390,334950
2740,489000
7060,600000
2280,282000
7390,442000
2060,220000
6160,489000
2144,250000
5580,484259
7680,1680000
3600,450000
1660,299000
4560,450000
3820,585000
3140,660000
1660,301500
8240,949950
5080,759990
4100,355000
6160,889950
4610,629800
6340,745000
2290,379900
2050,335000
7840,809000
6460,569950
7020,723000
3570,282000
4350,569900
4680,385000
3160,420000
6780,2250000
6730,1210000
3968,292000
3280,645000
2700,304500
4730,489500
10360,1580000
1924,390000
5390,815000
4550,719000
4480,331210
2300,245000
5620,465000
3090,580000
2760,540000
2860,399000
3700,328000
6680,701000
5340,408000
9320,2640000
2610,445000
6940,672500
6020,538000
6581,450000
3600,362500
3140,414950
4460,679950
4846,290000
1950,230000
2880,439950
4104,349900
5560,550000
6680,1050000
2640,655000
2470,385000
6110,729999
2840,523950
1650,369000
3580,509900
4020,282000
4740,387865
5120,385000
3800,536000
2400,395000
5300,545000
6040,715000
3000,348000
2640,455000
6240,575000
3080,449950
3600,364000
7280,932990
4880,710000
7940,949990
4120,326989
5076,335606
7670,1530000
2640,299950
6680,962000
3180,395825
5420,419354
6280,920000
2745,366000
4860,480000
2470,388000
8660,2320000
3100,730000
8900,950000
3110,358990
5300,398651
5180,530000
5220,610360
3370,436110
7460,925000
4840,449950
6660,760000
3820,293000
4340,695000
4874,285000
8360,1260000
3600,379900
5140,472000
4180,300000
5578,272000
5812,418395
5100,465000
7100,659950
3180,484950
3110,359000
6500,519000
9180,1710000
6140,535000
5860,622950
5220,515000
6300,330000
2480,318000
3360,439000
4440,540000
9600,1080000
6200,435000
15700,2700000
7180,1100000
3180,293467
4484,328000
4210,550000
3060,649000
4300,435000
4880,625000
2540,415000
2900,400000
5380,979000
5510,625250
4880,665000
4040,589500
2600,437000
2800,320000
4392,333500
3700,430000
8560,995500
4680,427874
4440,334990
7830,909500
3160,210000
7100,952990
2930,622500
2400,515000
4080,350000
2240,310000
7880,700000
6490,907687
4300,741500
3970,395000
5980,559950
3694,215000
5220,390000
3340,425000
3720,472000
6880,1330000
7020,695000
3480,545000
4480,389950
3100,380000
2780,288790
5000,432500
4360,615000
3440,500000
3520,615000
3420,500000
3060,622000
8000,802945
5760,1260000
2960,598950
3900,430000
5400,515000
3710,1260000
4740,400000
2160,390000
4820,450000
6720,804995
5390,825000
4280,435000
2960,398000
5316,411605
2660,315000
2700,455000
2170,452950
3070,380000
2540,340000
5310,409950
1760,360000
8500,1600000
2540,440000
3456,730000
3900,408000
6340,820000
2196,360000
5140,339990
3120,515000
2650,541000
5020,375000
4446,320000
2390,325000
6100,740000
5420,450000
4180,455000
2600,292500
4010,650000
5480,530000
6720,829995
4560,395000
7040,859990
2420,342500
6820,743000
4120,345000
3310,443000
2854,260000
5820,810000
6500,570000
7260,1560000
3360,840000
4170,950000
5690,572800
2580,305000
7170,1700000
3800,445000
6580,801000
5100,711000
1990,268500
4600,320000
4310,500000
4880,631625
3222,850000
4360,600000
4030,988500
6158,430236
6120,1270000
4100,689500
2780,175003
2480,459000
7500,1180000
2770,358000
4896,447055
5200,415000
6200,1210000
2160,495000
2390,479000
5660,1900000
3220,249900
5600,1470000
9140,1040000
5640,897000
5140,1100000
2850,685000
2440,295000
3300,619000
2040,439108
2978,260000
5380,279000
2646,380000
3200,287000
1930,377000
4880,649950
2520,445000
3270,605000
2150,475000
3040,399000
6500,718000
7220,1400000
2660,341000
4760,818000
3280,759000
3300,547500
9050,2700000
2280,358000
2400,412000
1380,245000
6404,460940
2694,321000
5920,633634
1480,290000
2400,445000
7820,887250
4620,739000
2980,429900
2480,459000
2962,240000
3460,566950
7800,1040000
2260,343000
6460,572115
6740,918000
2380,555000
4622,399440
3190,450000
6580,648000
6500,580000
5088,415000
2760,527500
2570,384000
5732,692000
1730,455000
5460,1280000
4560,415000
3320,975000
6640,799950
3050,545000
5168,429900
4434,275000
4960,498000
5220,754950
6480,895000
7138,580000
6362,379900
3842,245000
3140,417000
3880,555000
3880,555000
4420,353000
2360,539000
3040,434900
2390,325000
2960,650000
5224,379950
4700,700000
2400,675000
4040,379000
4100,571000
2520,475000
5130,769900
7130,633000
3140,635000
8490,1240000
2700,524000
5944,485000
7580,1030000
2988,650000
5860,754842
5196,428900
4484,329900
5660,1040000
5420,544999
4640,449950
5440,635000
3300,599000
2590,478000
4180,388000
6420,809950
8440,1060000
2560,659000
6920,971971
2620,389000
6000,355000
5900,551500
5060,417838
8290,1750000
1420,399950
6100,740000
2300,335000
6820,2250000
2740,667000
7080,920000
2380,368000
3428,307000
6590,550000
5980,594491
6568,460458
5380,859000
3570,399950
3080,547500
5080,310000
6540,939000
1960,329900
2170,436000
3390,320000
3160,375000
2920,392137
5800,520000
5240,535000
2280,407000
6532,424950
2152,290000
3040,399000
