price,sqft_living,sqft_lot,sqft_above,sqft_basement
2.68E+06,4290,20445,4290,0
1.00E+06,3040,52302,3040,0
469950,2530,14178,2530,0
536000,1300,5413,1300,0
244950,1790,19177,1790,0
575000,1530,2400,890,640
361000,2380,7500,1300,1080
650000,2400,13450,1200,1200
230005,1030,6000,830,200
293000,3250,235063,3250,0
445000,1970,24318,1970,0
280000,1940,6386,1140,800
520000,1850,10855,1370,480
780000,3900,40962,3900,0
625000,3160,76230,2160,1000
239950,1440,7200,1440,0
335000,2040,6000,1340,700
612000,2120,7401,2120,0
200000,830,8000,830,0
345000,3140,8571,1670,1470
520000,2410,6440,1550,860
855000,2190,4080,1800,390
567500,2190,5060,1190,1000
208000,1210,7247,1210,0
452000,1880,16239,880,1000
555000,2410,12183,2410,0
519000,2620,8861,1350,1270
474950,1850,2575,1850,0
419000,1760,16418,1190,570
390000,860,1800,860,0
539000,2620,6890,2620,0
569000,2400,21196,1590,810
611000,1850,5000,1850,0
760000,4040,147856,4040,0
732000,1940,55756,1940,0
1.68E+06,3490,8343,2150,1340
919950,3170,7062,3170,0
400000,2530,7563,1440,1090
785000,3230,21781,3230,0
835000,2120,54014,2120,0
640500,1640,6750,1340,300
310000,2130,9013,2130,0
355000,1440,7215,1440,0
685000,1940,7313,1440,500
202500,1120,8576,1120,0
540000,2400,5817,2400,0
295000,1810,4871,1810,0
518000,1270,6612,1270,0
250000,1350,4023,1350,0
330000,1550,435600,1550,0
481000,1620,3880,920,700
898000,2650,12845,1770,880
570000,2510,9750,2510,0
475000,2040,16200,2040,0
265000,1660,5250,1660,0
380000,1980,17342,1580,400
790000,2690,8036,2690,0
620000,2910,6110,2910,0
709050,2720,9000,2670,50
296500,1280,5100,1280,0
475000,2160,35912,2160,0
440000,1760,10835,1290,470
405000,800,6016,800,0
269500,930,4000,730,200
520000,2040,5280,1020,1020
229500,1180,22000,1180,0
335000,2000,10890,1390,610
680000,3310,50951,3310,0
1.39E+06,3130,3900,2550,580
740000,2300,9900,1600,700
270000,2140,9990,2140,0
510000,2210,5572,1760,450
300000,970,13700,970,0
1.30E+06,2690,10800,2020,670
675000,1890,5188,1670,220
925850,3140,14923,3140,0
255500,1440,43560,1150,290
450000,2910,17172,2910,0
280000,1310,22652,1310,0
245000,2140,8800,2140,0
344950,1090,6712,1090,0
381000,1330,7216,1330,0
1.95E+06,4690,6900,3480,1210
1.50E+06,1910,21374,1910,0
232603,1750,11461,1750,0
220000,1760,10200,1760,0
600000,1810,7700,1390,420
239000,1360,5754,1360,0
400000,1730,9211,1730,0
2.18E+06,4710,11000,3690,1020
350000,1010,8551,1010,0
562000,2400,97138,2400,0
380000,1540,8400,1540,0
511200,1480,7875,740,740
680000,2520,5000,2520,0
350000,1210,941,1000,210
410000,2670,184140,1410,1260
1.05E+06,3030,12590,3030,0
391265,1440,3900,1440,0
1.41E+06,3250,16684,3250,0
575000,1750,5750,870,880
316000,2120,46173,2120,0
165000,1050,5156,1050,0
850000,1950,3600,1430,520
210000,1020,6000,1020,0
325000,1820,9161,1220,600
682000,2390,53941,2390,0
430000,1400,7508,1400,0
325500,1540,8110,1190,350
385000,2370,6360,1280,1090
435000,670,1800,670,0
550000,2420,15520,2420,0
400000,1000,7800,860,140
503000,2100,7350,1240,860
676000,2800,5368,2800,0
180000,940,11055,940,0
234000,1640,5280,1640,0
734200,2760,5000,1680,1080
920000,3660,66211,3660,0
1.92E+06,3070,34412,2070,1000
224000,1100,10125,1100,0
1.40E+06,3130,19530,1690,1440
185000,1320,7155,1320,0
554600,1470,5000,1470,0
268000,1480,8009,980,500
675000,2260,8715,1530,730
620000,2210,10039,1710,500
396450,1540,12446,1540,0
565000,1910,9720,1390,520
410000,1760,3520,1160,600
1.19E+06,2240,6000,1270,970
716125,2110,7279,2110,0
225000,1396,111949,1396,0
640000,3040,7274,2320,720
374000,1140,5650,980,160
415000,1780,12161,1160,620
592500,3370,35150,1770,1600
365000,1484,1761,1484,0
600000,2230,12753,1180,1050
465000,2820,39413,2820,0
254999,1580,7560,1000,580
279000,2040,8076,2040,0
460000,2720,40813,2720,0
507000,1490,956,1020,470
291000,1560,9788,1560,0
350000,830,1077,830,0
90000,980,2490,980,0
329000,1980,7000,1360,620
909000,3680,11648,3680,0
187000,860,5400,860,0
580000,1850,5100,1020,830
345000,1620,5992,1620,0
497000,2240,7200,2240,0
345000,1010,3060,1010,0
313500,1610,7350,1610,0
910000,2720,7250,2720,0
399950,2080,5244,1190,890
268000,1930,6600,1030,900
559000,2250,8458,1450,800
309000,1980,8755,1300,680
410000,1960,4400,1960,0
259000,1320,8625,1320,0
950000,2940,5500,2340,600
320000,1460,7200,1460,0
1.15E+06,2330,30122,1490,840
394250,2620,10107,2620,0
315000,700,3876,700,0
480000,1140,12000,1140,0
556000,2750,35440,2750,0
450000,2480,5647,2480,0
420000,1130,5413,940,190
890000,2770,5000,1870,900
295000,1710,8814,1030,680
410000,2150,27345,2150,0
308900,2250,7294,2250,0
1.16E+06,2960,26742,1480,1480
665000,2300,6984,2300,0
577000,1740,5500,970,770
959000,2830,3750,2830,0
471000,1240,6417,1240,0
560000,2180,7169,2180,0
955000,2510,9887,2510,0
1.24E+06,6630,13782,4930,1700
579000,2300,18540,1800,500
335000,3220,7889,3220,0
485000,2270,7887,2270,0
552000,1840,9900,1840,0
950000,3820,15293,3820,0
203700,1660,7958,1130,530
412000,3360,9767,2450,910
237500,1350,8960,1350,0
866800,2970,5000,2200,770
425000,1000,5100,860,140
200000,1190,6833,1190,0
280000,1670,6034,990,680
140000,1200,2002,1200,0
370000,2250,10400,1280,970
550000,1040,4000,930,110
1.41E+06,3180,9400,2610,570
1.51E+06,3180,9400,2610,570
510000,2040,8800,1020,1020
351000,1160,10518,1160,0
210000,880,10800,880,0
449999,2290,36900,1690,600
137000,950,7620,950,0
270000,1010,14510,1010,0
540000,3100,100188,1820,1280
565000,2560,12480,1590,970
940000,2430,3600,2430,0
385000,830,26329,830,0
400000,2090,7634,1450,640
365000,2030,8649,2030,0
353250,1060,1600,1060,0
455000,1090,6750,950,140
475000,3400,234352,2500,900
571500,1920,7455,960,960
441000,1150,3000,780,370
810000,3970,9500,2180,1790
550000,1880,11556,1880,0
736000,1500,4000,1100,400
375000,2190,17550,2190,0
717500,2530,9932,2530,0
581000,1930,11200,1430,500
629000,1510,4560,1510,0
3.80E+06,5510,35000,4910,600
225000,1100,5200,1100,0
315000,1730,6368,1730,0
425000,1480,1386,1480,0
346500,1150,11802,1150,0
550000,1950,26500,1570,380
565000,2380,10450,1400,980
1.00E+06,3100,8000,2040,1060
400000,2010,3797,1450,560
724950,2270,5760,2270,0
623000,2050,16313,2050,0
295000,650,5400,650,0
700000,2780,7875,2780,0
482000,1300,1229,1160,140
770000,2730,11380,2730,0
310000,3140,22100,1820,1320
720000,2410,8400,2410,0
355000,1180,5965,1180,0
512000,2600,4506,2600,0
303000,1400,1650,1400,0
299000,2220,9360,1110,1110
285000,1660,6263,1660,0
680000,2330,9652,1590,740
285000,1440,6720,720,720
707000,2920,17023,1690,1230
690000,1760,6428,980,780
872000,2860,40284,2860,0
290000,2090,12750,1360,730
425000,1910,16785,1110,800
925000,3280,10558,2040,1240
340500,1770,12458,1770,0
365000,920,6600,920,0
725000,1690,8489,1690,0
811000,2470,7410,1860,610
299000,1040,9514,1040,0
287500,1220,9147,1220,0
879950,3500,13875,1830,1670
135900,760,3800,760,0
1.23E+06,3070,16028,1870,1200
522500,2100,6480,1300,800
399500,1660,6617,1660,0
450000,1430,5960,1430,0
218000,1620,17500,1620,0
289999,1490,9285,1490,0
540000,1170,4750,1170,0
324950,1240,7500,1240,0
718500,2910,6600,1920,990
495000,2660,192099,2660,0
260000,2220,8797,2220,0
430000,1920,10000,1070,850
402500,2780,4002,2780,0
1.42E+06,3110,4408,2510,600
275000,1820,9766,1450,370
250000,1765,7652,1765,0
665000,1800,9550,1320,480
425000,2650,144183,2650,0
760000,1410,3600,1310,100
447000,1650,3076,1650,0
205000,1180,8240,1180,0
191000,800,8850,800,0
350000,1430,7921,1430,0
789888,3300,7860,2410,890
443000,1220,10170,980,240
695000,3530,7202,2660,870
560000,1380,4048,1380,0
550000,1410,5000,810,600
850000,3360,6750,3360,0
352750,2270,24237,1360,910
550000,2890,9045,2890,0
774900,1750,3861,1750,0
250000,1010,8711,1010,0
962800,3780,23623,3780,0
299500,1880,11700,1880,0
250000,800,5220,800,0
745000,4720,493534,3960,760
279475,1060,10600,1060,0
450000,2530,27227,2530,0
307700,1980,13132,1260,720
665000,1650,5102,1300,350
375000,1890,3930,1890,0
420000,3360,11637,3360,0
148000,630,4200,630,0
707000,1980,4000,1980,0
399000,990,4250,840,150
570000,3420,115434,3420,0
853000,3440,35025,3440,0
400000,1300,14138,1300,0
615000,2040,28593,2040,0
463000,1250,7700,1250,0
600000,1960,14242,1290,670
429000,2720,8120,1360,1360
980000,3250,11780,2360,890
359500,3190,4700,3190,0
715000,2570,7980,2570,0
240000,1420,6984,980,440
455000,2120,9442,1060,1060
610000,2080,167270,2080,0
675000,2740,5735,2740,0
283500,1250,5375,1250,0
235000,2150,4500,1260,890
827000,3230,12100,1870,1360
353000,860,8511,860,0
747500,2810,11902,2810,0
341000,1040,4000,1040,0
182000,1160,18055,1160,0
250000,1470,2781,1470,0
655000,2350,13402,1670,680
405000,1660,8307,1660,0
390000,2020,9750,1100,920
275400,890,8180,890,0
791000,2430,5500,1810,620
424500,1460,7700,1460,0
430000,980,7200,980,0
865000,2580,10631,2580,0
163000,1250,7543,1250,0
920000,3140,9085,1570,1570
1.03E+06,2680,3011,1870,810
325000,1810,8048,1290,520
315000,2090,4698,2090,0
227000,1120,8763,1120,0
179000,1790,7175,1410,380
276000,870,2676,820,50
335000,3160,19745,1840,1320
430000,2350,12480,1600,750
266490,1810,4113,1810,0
655000,3160,8197,1580,1580
635500,1660,3600,1000,660
235000,2500,9583,1300,1200
885000,2880,11443,2880,0
352500,1470,8400,1470,0
450000,1460,7573,1460,0
3.64E+06,5490,19897,5490,0
1.05E+06,2480,15022,1330,1150
476000,1140,1332,1140,0
375000,1830,13042,1830,0
600600,3110,6829,3110,0
567000,2630,11213,1430,1200
650000,2390,12000,1470,920
190000,1750,10284,1750,0
858000,4370,422967,2580,1790
435500,1020,4512,770,250
685000,2500,6733,1770,730
252000,1540,7210,1540,0
512500,2200,6900,2200,0
423800,1940,7415,1940,0
460000,1453,2225,1453,0
434000,1830,3200,1830,0
244000,2000,15900,1000,1000
348125,1400,8451,1400,0
585000,2400,29252,2400,0
230000,1390,16000,1390,0
450000,1680,11250,1680,0
393000,1820,5054,910,910
517000,1140,3750,1140,0
400000,1060,12690,1060,0
890000,3050,50965,3050,0
205950,970,11963,970,0
209000,1320,3954,1320,0
430000,1890,6000,1110,780
534000,2040,2750,1260,780
735000,2370,3672,1650,720
873000,2720,54450,2720,0
475000,1970,7532,1390,580
325000,2180,10230,1090,1090
500000,2990,216057,2990,0
279000,2180,8475,1330,850
350000,1440,5469,1440,0
660000,3180,13653,3180,0
324950,1643,14616,1643,0
500000,1530,7816,1530,0
187300,1310,7697,850,460
345600,2800,5120,2800,0
400000,1510,7642,1510,0
935000,2700,5001,2700,0
374000,2220,15600,1140,1080
328000,1440,45302,1440,0
257500,1300,9334,1300,0
1.00E+06,2230,3600,1630,600
216500,1390,4482,1390,0
1.19E+06,2760,40946,2760,0
360000,3200,7282,3200,0
699999,1240,4000,1240,0
535000,1960,47044,1960,0
464950,2190,19800,2190,0
925000,3540,18168,3540,0
930000,2640,4080,1840,800
727500,2660,5000,1940,720
325000,1670,9500,1670,0
695000,3080,12100,2080,1000
585000,2890,6825,1560,1330
319000,1800,9597,1200,600
265000,2000,7650,1790,210
359000,1940,6654,1940,0
390000,1940,6654,1940,0
374500,960,9531,960,0
661000,1750,46173,1750,0
900000,2320,5000,1620,700
600000,2380,8204,1540,840
2.00E+06,6490,10862,3940,2550
512500,1620,4240,1620,0
229500,1770,33224,1770,0
589000,2320,5663,2320,0
539950,1330,2183,1330,0
640000,3420,21344,3420,0
218250,1270,7344,970,300
675000,2550,3600,1880,670
338000,1860,9000,1860,0
231750,1020,7615,1020,0
199900,720,7140,720,0
1.06E+06,4460,16271,4460,0
263000,1830,7315,1250,580
279950,1520,7200,1160,360
395000,1080,2940,1080,0
252500,1900,8002,1900,0
1.15E+06,5300,37034,5300,0
205000,1370,10708,1370,0
654000,2960,8968,1640,1320
200000,960,213008,960,0
700000,2190,7982,2190,0
2.72E+06,3990,18115,3990,0
306000,1200,2622,800,400
270000,1780,5015,1780,0
340000,2630,9916,2630,0
450000,2300,19250,2300,0
580000,3210,6825,1810,1400
435000,2290,4400,1290,1000
690000,2780,4688,2780,0
720000,2650,11520,2110,540
403000,1840,13020,1390,450
440000,1560,7392,1030,530
178500,1200,8470,1200,0
270000,1900,8282,1900,0
129888,710,9900,710,0
260000,1360,15210,1360,0
339950,2990,7292,2990,0
250000,1640,26127,1640,0
680000,3650,103672,2050,1600
660000,2920,3745,1860,1060
1.23E+06,3680,11491,3680,0
550000,1830,9152,1830,0
675000,2570,12906,2570,0
981000,2730,9588,1900,830
168000,1150,8000,1150,0
1.00E+06,4260,18687,4260,0
320000,1260,9600,1260,0
959000,4440,17424,2220,2220
372000,2300,7680,1270,1030
391500,1920,9625,1920,0
390000,1080,4725,1080,0
302000,890,5000,890,0
495000,1650,1577,1100,550
504500,1820,1545,1640,180
555000,2320,4800,2170,150
1.55E+06,3260,5000,2630,630
550000,1730,5750,1250,480
1.80E+06,3320,8325,3320,0
655000,1660,5422,830,830
685000,3290,90796,3290,0
721000,2280,8339,1220,1060
1.52E+06,3650,5328,2330,1320
365000,1620,219542,1620,0
458000,2020,8555,1220,800
280000,1150,12861,1150,0
628000,1940,3060,1000,940
781500,3440,6332,3440,0
295000,2000,7560,1300,700
435000,750,2786,750,0
300000,1420,7200,1000,420
208500,880,4814,880,0
930000,2680,11214,2680,0
316000,860,3000,860,0
249900,1310,6738,1310,0
675000,1780,4252,1540,240
447000,1440,4667,1440,0
675000,1510,3817,1510,0
546000,2100,1397,1580,520
310000,1310,1361,1310,0
190000,1280,5100,880,400
650000,1320,8114,1320,0
585000,1740,2350,1130,610
1.43E+06,2910,7364,2910,0
565000,2500,12090,2500,0
174900,1100,6000,1100,0
360000,1381,1180,1381,0
234000,960,9624,960,0
575000,3840,15990,2530,1310
315000,2200,5954,2200,0
225000,1250,7820,1250,0
370000,2380,14500,1850,530
606000,1500,3920,1000,500
272500,1410,7622,1410,0
475000,1680,3420,960,720
270000,1500,13500,1500,0
624000,2710,9216,1440,1270
355000,1730,7416,1730,0
345000,960,3844,960,0
342000,2380,7792,2380,0
316000,1120,98445,1120,0
539950,2960,37430,2960,0
221347,1580,6655,790,790
330000,1870,4657,1870,0
279000,1810,13000,1470,340
850000,2550,3784,1750,800
746000,1910,12321,1100,810
478000,1200,1867,600,600
820000,2420,4635,2420,0
2.16E+06,3080,6495,2530,550
820000,3850,38830,3850,0
887000,3000,22040,2470,530
159000,1360,20000,1360,0
824000,3670,4000,2800,870
812000,2270,5000,2270,0
242000,1750,11400,1750,0
625000,3550,8048,3550,0
399888,2370,30200,1570,800
289000,1670,6600,1670,0
400000,1860,12944,1860,0
1.55E+06,4460,26027,4460,0
345000,1080,4000,1080,0
874950,1080,4000,1080,0
875000,2280,4280,1280,1000
628990,2540,32647,2540,0
535000,2560,5000,1280,1280
770126,2390,9300,1430,960
710000,2870,8995,1870,1000
465000,1510,4800,860,650
359000,2200,11520,2200,0
151000,720,5040,720,0
820000,2970,9600,2970,0
160000,960,6497,960,0
535000,1420,5000,1420,0
365000,1800,9010,1300,500
708000,3090,5600,3090,0
215000,1200,7280,1200,0
1.95E+06,4065,18713,4065,0
390000,2570,22215,2570,0
570000,1530,5401,1530,0
383000,1500,13430,1500,0
370000,2490,5706,2490,0
454000,3040,12522,3040,0
1.40E+06,4140,32700,2190,1950
371000,1690,10854,1690,0
530000,1430,10350,1430,0
608000,2490,9714,1400,1090
450000,1350,7200,1350,0
780000,3140,14421,3140,0
290000,2340,52272,2340,0
225000,1610,14182,1100,510
805000,3320,38032,3320,0
660000,2390,15669,2390,0
299000,1180,13927,1180,0
530000,1260,1312,1260,0
680000,1800,4400,1350,450
199900,1790,12000,1790,0
224000,1760,6300,1060,700
244000,1540,8885,1440,100
485000,1260,3880,860,400
330000,2240,7589,2240,0
509000,1630,1724,1030,600
440000,2350,7203,2350,0
244000,1350,8587,1350,0
399700,1320,4800,870,450
519000,1950,2617,1250,700
211000,2100,9200,1050,1050
950000,3480,7800,1750,1730
410000,1830,2839,1830,0
750000,2640,5000,2040,600
133400,900,2550,900,0
240000,1553,6550,1553,0
539000,1710,2300,1570,140
688000,3400,292723,3400,0
465000,1270,5112,1270,0
936000,2960,12420,1480,1480
620000,3040,9606,3040,0
429950,1430,9750,1430,0
296475,1520,4170,1520,0
330000,1820,9450,1100,720
445000,1800,11200,1270,530
846000,2720,4000,2070,650
725000,1980,5850,1380,600
369000,2550,7349,2550,0
625000,2210,16200,1390,820
535000,2120,4080,2120,0
229950,1570,6717,1570,0
229999,1310,6960,1310,0
850000,3150,4120,2460,690
589900,3870,35889,2530,1340
513000,1840,4322,1160,680
401000,1120,8321,1120,0
260000,1440,2500,1440,0
525000,2300,26650,2300,0
470000,2070,11658,1370,700
205000,1420,8063,940,480
620000,2010,7495,1570,440
229000,1200,5000,1200,0
445000,1150,6634,860,290
215000,1240,7200,1240,0
504975,1900,4871,1900,0
495000,2350,10072,2350,0
205000,1120,8342,1120,0
152275,1020,6871,1020,0
586000,1930,8338,1930,0
779950,2680,7625,2680,0
557000,2660,11315,2660,0
610000,2200,7200,1220,980
405000,1010,7683,1010,0
320000,2310,7490,2310,0
356000,920,3863,920,0
794500,3030,4120,1930,1100
349000,1590,9620,1590,0
549000,2740,88426,2740,0
193000,960,10761,960,0
700000,2240,7227,1440,800
523000,2400,6182,2400,0
565000,2860,20790,1800,1060
500000,2960,5027,2960,0
1.45E+06,3770,4103,2710,1060
710000,3830,68825,3830,0
333000,2750,9001,2750,0
580000,2100,6874,1300,800
289950,1500,8400,1200,300
375000,710,4618,710,0
505000,2770,10800,1910,860
324950,2050,6720,1050,1000
490000,1960,10275,1960,0
630000,1770,6000,1770,0
595000,3290,22649,3290,0
872500,1990,6000,1260,730
490000,1760,5250,1000,760
1.90E+06,5080,27755,5080,0
310000,1020,8102,1020,0
450000,1350,92721,1200,150
539000,1740,12000,1740,0
888550,3540,38322,3540,0
269950,1520,8720,1080,440
142000,290,20875,290,0
300000,1310,9761,1310,0
780000,3000,24004,2410,590
545000,2660,20369,2660,0
278000,2120,9804,2120,0
342000,1200,2845,1200,0
190000,1900,9861,1900,0
387000,1010,948,1010,0
279950,1850,7480,1850,0
550000,4520,40164,3580,940
439000,2010,251341,1510,500
774888,2420,23507,2420,0
480000,2732,9500,1870,862
835000,1910,6960,1910,0
1.50E+06,3520,5400,2400,1120
771000,2220,3760,1370,850
1.23E+06,2020,5800,1760,260
600000,2090,7290,1420,670
305000,1580,7424,1010,570
1.39E+06,2650,11340,2650,0
216500,1020,11652,1020,0
370000,1070,1219,720,350
492650,2120,9786,1640,480
431200,1360,10609,1060,300
277500,1700,12048,1700,0
278000,1820,8712,1090,730
351000,1430,8400,730,700
850000,4140,7089,3160,980
885000,1313,3600,1313,0
399950,1590,87120,1590,0
185000,1080,9262,1080,0
440000,2730,6000,1470,1260
2.40E+06,3800,19798,3800,0
299000,2540,9961,1320,1220
299500,1810,34500,1230,580
420000,1540,7506,1540,0
234000,1390,18000,1390,0
540000,1460,4800,850,610
649950,2350,63162,2350,0
330000,1160,7912,1160,0
840000,3500,5960,3500,0
370000,1980,6922,1980,0
410000,1250,7700,1250,0
257000,770,7200,770,0
350000,1920,6710,1320,600
380000,1120,7560,1120,0
344000,1150,12402,1150,0
488000,1590,2550,1590,0
465000,910,3880,780,130
229500,1870,6625,960,910
445000,2420,11250,2420,0
246000,2120,7110,2120,0
545000,2730,17240,1660,1070
518000,2560,5672,2560,0
565000,2620,10016,2620,0
445000,2760,8558,2760,0
968000,2900,9799,1450,1450
725000,1820,6324,910,910
315500,1870,8400,990,880
487585,2010,9211,1470,540
246500,940,6000,940,0
819000,1850,6000,1650,200
349900,2530,4229,2530,0
267000,940,4700,940,0
480000,1820,15000,1480,340
525000,1510,3360,880,630
578000,2070,5415,2070,0
345000,1380,1547,1380,0
499000,1270,6250,910,360
425000,1390,9680,1390,0
268000,1840,7510,1840,0
240000,1600,12566,1600,0
147000,1480,9606,1100,380
500000,2120,7806,1770,350
1.01E+06,2940,5400,1940,1000
991500,3820,26895,3820,0
510000,2740,3838,1370,1370
1.98E+06,4360,12081,4360,0
484998,1540,1870,1540,0
1.28E+06,4660,17398,4660,0
210000,1590,7617,1590,0
450000,1180,10720,1180,0
875000,2360,8286,1320,1040
529950,1860,7500,1220,640
415000,1470,4000,1070,400
590000,2990,12970,1960,1030
379950,1690,9144,1140,550
385000,660,3570,660,0
588000,2310,7620,2310,0
252500,770,2191,770,0
530000,2320,3174,2060,260
385000,1370,159865,1370,0
419000,1700,7650,1340,360
175000,960,5508,770,190
515000,1150,5664,870,280
945000,2910,4680,1850,1060
359900,2290,7420,1290,1000
419950,2260,5164,2260,0
460000,1300,4000,900,400
255000,1850,7151,1850,0
481000,1920,9500,1470,450
719521,1920,9500,1470,450
1.08E+06,4910,43560,4000,910
334000,2210,6080,1410,800
675000,2280,3200,1520,760
556000,1640,7437,1090,550
900000,1980,7200,1700,280
400000,900,4084,900,0
724950,1960,4340,980,980
321000,1800,4500,1800,0
1.36E+06,4270,5800,3170,1100
171000,1520,19672,1020,500
1.36E+06,5430,108900,5430,0
323000,1950,15037,1950,0
491500,2190,125452,2190,0
226000,1200,10890,1200,0
580000,2180,4000,1380,800
640000,2320,11259,2320,0
619790,1040,5097,800,240
383962,2700,6998,2700,0
373000,1400,2445,840,560
541338,2060,8123,1010,1050
254922,780,8160,780,0
575000,2400,5000,1440,960
650000,2900,15535,1870,1030
269950,1740,9547,1740,0
270950,780,6250,780,0
495000,2430,14861,1530,900
794154,2210,8556,1210,1000
340768,1510,11200,1510,0
375000,900,5413,900,0
820000,3670,7000,3670,0
555000,1160,954,960,200
312500,1070,1200,1070,0
450000,950,4560,950,0
739000,2950,6667,2950,0
320000,1420,1716,1050,370
235000,1590,13000,1590,0
275500,1290,5000,1290,0
564000,1690,4500,1690,0
263000,1340,8700,1340,0
257000,1397,18000,1397,0
725000,3750,218506,3750,0
